"field","data_id","plot","yield_tha","year","distance_to_tree_strip","tree_species","crop_unified","Latitude","Longitude","minLatitude","minLongitude","maxLatitude","maxLongitude","Area","swf_year","radius","prop_swf"
"Dornburg","dornburg1823","D_C_r7",6.38,2021,NA,"poplar","wheat",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",400,0.106247343816405
"Dornburg","dornburg1823","D_C_r7",6.38,2021,NA,"poplar","wheat",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",450,0.0733670222721318
"Dornburg","dornburg1823","D_C_r7",6.38,2021,NA,"poplar","wheat",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",50,0.362776025236593
"Dornburg","dornburg1823","D_C_r7",6.38,2021,NA,"poplar","wheat",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",500,0.0399127955726983
"Dornburg","dornburg1823","D_C_r8",6.5,2021,NA,"poplar","wheat",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",100,0.260361317747078
"Dornburg","dornburg1823","D_C_r8",6.5,2021,NA,"poplar","wheat",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",150,0.223424570337365
"Dornburg","dornburg1823","D_C_r8",6.5,2021,NA,"poplar","wheat",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",200,0.163785259326661
"Dornburg","dornburg1823","D_C_r8",6.5,2021,NA,"poplar","wheat",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",250,0.167079646017699
"Dornburg","dornburg1823","D_C_r8",6.5,2021,NA,"poplar","wheat",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",300,0.121308627678054
"Dornburg","dornburg1823","D_C_r8",6.5,2021,NA,"poplar","wheat",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",350,0.0878180039138943
"Dornburg","dornburg1823","D_C_r8",6.5,2021,NA,"poplar","wheat",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",400,0.106247343816405
"Dornburg","dornburg1823","D_C_r8",6.5,2021,NA,"poplar","wheat",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",450,0.0733670222721318
"Dornburg","dornburg1823","D_C_r8",6.5,2021,NA,"poplar","wheat",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",50,0.362776025236593
"Dornburg","dornburg1823","D_C_r8",6.5,2021,NA,"poplar","wheat",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",500,0.0399127955726983
"Dornburg","dornburg1823","D_AF_r1_1m",3.62,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",100,0.260361317747078
"Dornburg","dornburg1823","D_AF_r1_1m",3.62,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",150,0.223424570337365
"Dornburg","dornburg1823","D_AF_r1_1m",3.62,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",200,0.163785259326661
"Dornburg","dornburg1823","D_AF_r1_1m",3.62,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",250,0.167079646017699
"Dornburg","dornburg1823","D_AF_r1_1m",3.62,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",300,0.121308627678054
"Dornburg","dornburg1823","D_AF_r1_1m",3.62,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",350,0.0878180039138943
"Dornburg","dornburg1823","D_AF_r1_1m",3.62,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",400,0.106247343816405
"Dornburg","dornburg1823","D_AF_r1_1m",3.62,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",450,0.0733670222721318
"Dornburg","dornburg1823","D_AF_r1_1m",3.62,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",50,0.362776025236593
"Dornburg","dornburg1823","D_AF_r1_1m",3.62,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",500,0.0399127955726983
"Dornburg","dornburg1823","D_AF_r1_4m",5.71,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",100,0.260361317747078
"Dornburg","dornburg1823","D_AF_r1_4m",5.71,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",150,0.223424570337365
"Dornburg","dornburg1823","D_AF_r1_4m",5.71,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",200,0.163785259326661
"Dornburg","dornburg1823","D_AF_r1_4m",5.71,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",250,0.167079646017699
"Dornburg","dornburg1823","D_AF_r1_4m",5.71,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",300,0.121308627678054
"Dornburg","dornburg1823","D_AF_r1_4m",5.71,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",350,0.0878180039138943
"Dornburg","dornburg1823","D_AF_r1_4m",5.71,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",400,0.106247343816405
"Dornburg","dornburg1823","D_AF_r1_4m",5.71,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",450,0.0733670222721318
"Dornburg","dornburg1823","D_AF_r1_4m",5.71,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",50,0.362776025236593
"Dornburg","dornburg1823","D_AF_r1_4m",5.71,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",500,0.0399127955726983
"Dornburg","dornburg1823","D_AF_r1_7m",7,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",100,0.260361317747078
"Dornburg","dornburg1823","D_AF_r1_7m",7,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",150,0.223424570337365
"Dornburg","dornburg1823","D_AF_r1_7m",7,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",200,0.163785259326661
"Dornburg","dornburg1823","D_AF_r1_7m",7,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",250,0.167079646017699
"Dornburg","dornburg1823","D_AF_r1_7m",7,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",300,0.121308627678054
"Dornburg","dornburg1823","D_AF_r1_7m",7,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",350,0.0878180039138943
"Dornburg","dornburg1823","D_AF_r1_7m",7,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",400,0.106247343816405
"Dornburg","dornburg1823","D_AF_r1_7m",7,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",450,0.0733670222721318
"Dornburg","dornburg1823","D_AF_r1_7m",7,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",50,0.362776025236593
"Dornburg","dornburg1823","D_AF_r1_7m",7,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",500,0.0399127955726983
"Dornburg","dornburg1823","D_AF_r1_18m",7.53,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",100,0.260361317747078
"Dornburg","dornburg1823","D_AF_r1_18m",7.53,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",150,0.223424570337365
"Dornburg","dornburg1823","D_AF_r1_18m",7.53,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",200,0.163785259326661
"Dornburg","dornburg1823","D_AF_r1_18m",7.53,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",250,0.167079646017699
"Dornburg","dornburg1823","D_AF_r1_18m",7.53,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",300,0.121308627678054
"Dornburg","dornburg1823","D_AF_r1_18m",7.53,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",350,0.0878180039138943
"Dornburg","dornburg1823","D_AF_r1_18m",7.53,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",400,0.106247343816405
"Dornburg","dornburg1823","D_AF_r1_18m",7.53,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",450,0.0733670222721318
"Dornburg","dornburg1823","D_AF_r1_18m",7.53,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",50,0.362776025236593
"Dornburg","dornburg1823","D_AF_r1_18m",7.53,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",500,0.0399127955726983
"Dornburg","dornburg1823","D_AF_r1_24m",7.36,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",100,0.260361317747078
"Dornburg","dornburg1823","D_AF_r1_24m",7.36,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",150,0.223424570337365
"Dornburg","dornburg1823","D_AF_r1_24m",7.36,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",200,0.163785259326661
"Dornburg","dornburg1823","D_AF_r1_24m",7.36,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",250,0.167079646017699
"Dornburg","dornburg1823","D_AF_r1_24m",7.36,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",300,0.121308627678054
"Dornburg","dornburg1823","D_AF_r1_24m",7.36,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",350,0.0878180039138943
"Dornburg","dornburg1823","D_AF_r1_24m",7.36,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",400,0.106247343816405
"Dornburg","dornburg1823","D_AF_r1_24m",7.36,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",450,0.0733670222721318
"Dornburg","dornburg1823","D_AF_r1_24m",7.36,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",50,0.362776025236593
"Dornburg","dornburg1823","D_AF_r1_24m",7.36,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",500,0.0399127955726983
"Dornburg","dornburg1823","D_AF_r2_1m",4.51,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",100,0.260361317747078
"Dornburg","dornburg1823","D_AF_r2_1m",4.51,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",150,0.223424570337365
"Dornburg","dornburg1823","D_AF_r2_1m",4.51,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",200,0.163785259326661
"Dornburg","dornburg1823","D_AF_r2_1m",4.51,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",250,0.167079646017699
"Dornburg","dornburg1823","D_AF_r2_1m",4.51,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",300,0.121308627678054
"Dornburg","dornburg1823","D_AF_r2_1m",4.51,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",350,0.0878180039138943
"Dornburg","dornburg1823","D_AF_r2_1m",4.51,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",400,0.106247343816405
"Dornburg","dornburg1823","D_AF_r2_1m",4.51,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",450,0.0733670222721318
"Dornburg","dornburg1823","D_AF_r2_1m",4.51,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",50,0.362776025236593
"Dornburg","dornburg1823","D_AF_r2_1m",4.51,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",500,0.0399127955726983
"Dornburg","dornburg1823","D_AF_r2_4m",6.91,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",100,0.260361317747078
"Dornburg","dornburg1823","D_AF_r2_4m",6.91,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",150,0.223424570337365
"Dornburg","dornburg1823","D_AF_r2_4m",6.91,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",200,0.163785259326661
"Dornburg","dornburg1823","D_AF_r2_4m",6.91,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",250,0.167079646017699
"Dornburg","dornburg1823","D_AF_r2_4m",6.91,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",300,0.121308627678054
"Dornburg","dornburg1823","D_AF_r2_4m",6.91,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",350,0.0878180039138943
"Dornburg","dornburg1823","D_AF_r2_4m",6.91,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",400,0.106247343816405
"Dornburg","dornburg1823","D_AF_r2_4m",6.91,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",450,0.0733670222721318
"Dornburg","dornburg1823","D_AF_r2_4m",6.91,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",50,0.362776025236593
"Dornburg","dornburg1823","D_AF_r2_4m",6.91,2022,4,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",500,0.0399127955726983
"Dornburg","dornburg1823","D_AF_r2_7m",6.02,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",100,0.260361317747078
"Dornburg","dornburg1823","D_AF_r2_7m",6.02,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",150,0.223424570337365
"Dornburg","dornburg1823","D_AF_r2_7m",6.02,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",200,0.163785259326661
"Dornburg","dornburg1823","D_AF_r2_7m",6.02,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",250,0.167079646017699
"Dornburg","dornburg1823","D_AF_r2_7m",6.02,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",300,0.121308627678054
"Dornburg","dornburg1823","D_AF_r2_7m",6.02,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",350,0.0878180039138943
"Dornburg","dornburg1823","D_AF_r2_7m",6.02,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",400,0.106247343816405
"Dornburg","dornburg1823","D_AF_r2_7m",6.02,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",450,0.0733670222721318
"Dornburg","dornburg1823","D_AF_r2_7m",6.02,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",50,0.362776025236593
"Dornburg","dornburg1823","D_AF_r2_7m",6.02,2022,7,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",500,0.0399127955726983
"Dornburg","dornburg1823","D_AF_r2_18m",8.1,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",100,0.260361317747078
"Dornburg","dornburg1823","D_AF_r2_18m",8.1,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",150,0.223424570337365
"Dornburg","dornburg1823","D_AF_r2_18m",8.1,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",200,0.163785259326661
"Dornburg","dornburg1823","D_AF_r2_18m",8.1,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",250,0.167079646017699
"Dornburg","dornburg1823","D_AF_r2_18m",8.1,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",300,0.121308627678054
"Dornburg","dornburg1823","D_AF_r2_18m",8.1,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",350,0.0878180039138943
"Dornburg","dornburg1823","D_AF_r2_18m",8.1,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",400,0.106247343816405
"Dornburg","dornburg1823","D_AF_r2_18m",8.1,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",450,0.0733670222721318
"Dornburg","dornburg1823","D_AF_r2_18m",8.1,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",50,0.362776025236593
"Dornburg","dornburg1823","D_AF_r2_18m",8.1,2022,18,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",500,0.0399127955726983
"Dornburg","dornburg1823","D_AF_r2_24m",7.35,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",100,0.260361317747078
"Dornburg","dornburg1823","D_AF_r2_24m",7.35,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",150,0.223424570337365
"Dornburg","dornburg1823","D_AF_r2_24m",7.35,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",200,0.163785259326661
"Dornburg","dornburg1823","D_AF_r2_24m",7.35,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",250,0.167079646017699
"Dornburg","dornburg1823","D_AF_r2_24m",7.35,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",300,0.121308627678054
"Dornburg","dornburg1823","D_AF_r2_24m",7.35,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",350,0.0878180039138943
"Dornburg","dornburg1823","D_AF_r2_24m",7.35,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",400,0.106247343816405
"Dornburg","dornburg1823","D_AF_r2_24m",7.35,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",450,0.0733670222721318
"Dornburg","dornburg1823","D_AF_r2_24m",7.35,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",50,0.362776025236593
"Dornburg","dornburg1823","D_AF_r2_24m",7.35,2022,24,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",500,0.0399127955726983
"Dornburg","dornburg1823","D_AF_r3_1m",5.52,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",100,0.260361317747078
"Dornburg","dornburg1823","D_AF_r3_1m",5.52,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",150,0.223424570337365
"Dornburg","dornburg1823","D_AF_r3_1m",5.52,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",200,0.163785259326661
"Dornburg","dornburg1823","D_AF_r3_1m",5.52,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",250,0.167079646017699
"Dornburg","dornburg1823","D_AF_r3_1m",5.52,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",300,0.121308627678054
"Dornburg","dornburg1823","D_AF_r3_1m",5.52,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",350,0.0878180039138943
"Dornburg","dornburg1823","D_AF_r3_1m",5.52,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",400,0.106247343816405
"Dornburg","dornburg1823","D_AF_r3_1m",5.52,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",450,0.0733670222721318
"Dornburg","dornburg1823","D_AF_r3_1m",5.52,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",50,0.362776025236593
"Dornburg","dornburg1823","D_AF_r3_1m",5.52,2022,1,"poplar","barley",51.013670425542,11.6444159413612,51.009302829,11.63749261,51.0171626260001,11.6538903490001,536642.463782163,"prop_swf.2021",500,0.0399127955726983
