"year","tree_age_years","site","crop","plot","yield_straw","yield","data_id","yield_unit","distance_to_tree_strip","field","lat","lon","orientation","soil_type","tree_species","fertilizer","sample_name_db","row","transect","direction","yield_total","aspect","sd_yield","n","yield_tha","yield_straw_tha","yield_total_tha","crop_unified"
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6d-I",0.74727903930131,0.34572,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3976086215081,8.25395623416074,NA,NA,"mixed",NA,"6d-I",6,"D","up",1.09299903930131,NA,NA,NA,3.4572,7.4727903930131,10.9299903930131,"wheat"
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6d-ii",0.653992993686683,0.32058,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3975865899249,8.25372666375573,NA,NA,"mixed",NA,"6d-ii",6,"D","down",0.974572993686683,NA,NA,NA,3.2058,6.53992993686683,9.74572993686683,"wheat"
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6d-II",0.754007080777763,0.34666,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3976146300432,8.25401884430896,NA,NA,"mixed",NA,"6d-II",6,"D","up",1.10066708077776,NA,NA,NA,3.4666,7.54007080777763,11.0066708077776,"wheat"
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6d-iv",0.586052499392762,0.28336,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3975972719611,8.25383797059159,NA,NA,"mixed",NA,"6d-iv",6,"D","down",0.869412499392762,NA,NA,NA,2.8336,5.86052499392762,8.69412499392762,"wheat"
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6d-IV",0.94042710933028,0.41998,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3976039481798,8.25390753738998,NA,NA,"mixed",NA,"6d-IV",6,"D","up",1.36040710933028,NA,NA,NA,4.1998,9.4042710933028,13.6040710933028,"wheat"
2021,NA,"Bremsberg4","spelt","AF-GH1-DTF_Control_1_A",0.393099171428571,0.33467,"gladbacherhof2122","kg/m2",NA,"Gladbacherhof",50.3979679410786,8.25405242596874,NA,NA,"mixed",NA,"Control_1_A",NA,NA,NA,0.727769171428571,NA,NA,NA,3.3467,3.93099171428571,7.27769171428571,"spelt"
2021,NA,"Bremsberg4","spelt","AF-GH1-DTF_Control_1_C",0.388850076356695,0.2302,"gladbacherhof2122","kg/m2",NA,"Gladbacherhof",50.3979665209691,8.25411651418123,NA,NA,"mixed",NA,"Control_1_C",NA,NA,NA,0.619050076356695,NA,NA,NA,2.302,3.88850076356695,6.19050076356695,"spelt"
2021,NA,"Bremsberg4","spelt","AF-GH1-DTF_Control_2_A",0.470771950431035,0.45462,"gladbacherhof2122","kg/m2",NA,"Gladbacherhof",50.398225661829,8.25375717358547,NA,NA,"mixed",NA,"Control_2_A",NA,NA,NA,0.925391950431035,NA,NA,NA,4.5462,4.70771950431035,9.25391950431035,"spelt"
2021,NA,"Bremsberg4","spelt","AF-GH1-DTF_Control_2_C",0.422017623089983,0.32899,"gladbacherhof2122","kg/m2",NA,"Gladbacherhof",50.3982279848785,8.25382202839123,NA,NA,"mixed",NA,"Control_2_C",NA,NA,NA,0.751007623089983,NA,NA,NA,3.2899,4.22017623089983,7.51007623089983,"spelt"
2021,NA,"Bremsberg4","spelt","AF-GH1-DTF_Control_3_A",0.388532790613062,0.35127,"gladbacherhof2122","kg/m2",NA,"Gladbacherhof",50.3985072326656,8.25343759316521,NA,NA,"mixed",NA,"Control_3_A",NA,NA,NA,0.739802790613062,NA,NA,NA,3.5127,3.88532790613062,7.39802790613062,"spelt"
2021,NA,"Bremsberg4","spelt","AF-GH1-DTF_Control_3_C",0.36092360997112,0.35717,"gladbacherhof2122","kg/m2",NA,"Gladbacherhof",50.398500736685,8.25350289442522,NA,NA,"mixed",NA,"Control_3_C",NA,NA,NA,0.71809360997112,NA,NA,NA,3.5717,3.6092360997112,7.1809360997112,"spelt"
2022,NA,"GH1","oat","AF_GH1_INF_1b-i",0.129206980519481,0.14269,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3966081335388,8.2525304934092,NA,NA,"mixed",NA,"1a-i",1,"A","down",0.271896980519481,NA,NA,NA,1.4269,1.29206980519481,2.71896980519481,"oat"
2022,NA,"GH1","oat","AF_GH1_RKS_1b-I",0.227474150664697,0.27198,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3966242910822,8.2526974184934,NA,NA,"mixed",NA,"1a-I",1,"A","up",0.499454150664697,NA,NA,NA,2.7198,2.27474150664697,4.99454150664697,"oat"
2022,NA,"GH1","oat","AF_GH1_INF_1b-ii",0.263390067911715,0.24187,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3966020743984,8.2524678965326,NA,NA,"mixed",NA,"1a-ii",1,"A","down",0.505260067911715,NA,NA,NA,2.4187,2.63390067911715,5.05260067911715,"oat"
2022,NA,"GH1","oat","AF_GH1_RKS_1b-II",0.321488372093023,0.33142,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3966303500993,8.2527600154299,NA,NA,"mixed",NA,"1a-II",1,"A","up",0.652908372093023,NA,NA,NA,3.3142,3.21488372093023,6.52908372093023,"oat"
2022,NA,"GH1","oat","AF_GH1_INF_1b-iv",0.251648119122257,0.23462,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3966128461803,8.2525791798801,NA,NA,"mixed",NA,"1a-iv",1,"A","down",0.486268119122257,NA,NA,NA,2.3462,2.51648119122257,4.86268119122257,"oat"
2022,NA,"GH1","oat","AF_GH1_INF_1b-IV",0.293108710106383,0.32551,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3966195784901,8.2526487319985,NA,NA,"mixed",NA,"1a-IV",1,"A","up",0.618618710106383,NA,NA,NA,3.2551,2.93108710106383,6.18618710106383,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_1b-i",0.177769958604376,0.20177,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3968516903462,8.2524717319202,NA,NA,"mixed",NA,"1b-i",1,"B","down",0.379539958604376,NA,NA,NA,2.0177,1.77769958604376,3.79539958604376,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_1b-I",0.269446714522363,0.27811,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3968678935685,8.25263864702176,NA,NA,"mixed",NA,"1b-I",1,"B","up",0.547556714522363,NA,NA,NA,2.7811,2.69446714522363,5.47556714522363,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_1b-ii",0.2195625,0.2405,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3968456140762,8.25240913878711,NA,NA,"mixed",NA,"1b-ii",1,"B","down",0.4600625,NA,NA,NA,2.405,2.195625,4.600625,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_1b-II",0.339342023236044,0.36506,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3968739697153,8.25270124021484,NA,NA,"mixed",NA,"1b-II",1,"B","up",0.704402023236044,NA,NA,NA,3.6506,3.39342023236044,7.04402023236044,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_1b-iv",0.35567177459219,0.3469,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3968564163107,8.25252041547947,NA,NA,"mixed",NA,"1b-iv",1,"B","down",0.70257177459219,NA,NA,NA,3.469,3.5567177459219,7.0257177459219,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_1b-IV",0.520026626093572,0.49973,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3968631676534,8.25258996343846,NA,NA,"mixed",NA,"1b-IV",1,"B","up",1.01975662609357,NA,NA,NA,4.9973,5.20026626093572,10.1975662609357,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_1c-i",0.178911278195489,0.31625,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3973092896658,8.25236301080292,NA,NA,"mixed",NA,"1c-i",1,"C","down",0.495161278195489,NA,NA,NA,3.1625,1.78911278195489,4.95161278195489,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_1c-I",0.187186411149826,0.22908,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3973254931872,8.25252992743837,NA,NA,"mixed",NA,"1c-I",1,"C","up",0.416266411149826,NA,NA,NA,2.2908,1.87186411149826,4.16266411149826,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_1c-ii",0.363384898095556,0.23319,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3973032132836,8.25230041709461,NA,NA,"mixed",NA,"1c-ii",1,"C","down",0.596574898095556,NA,NA,NA,2.3319,3.63384898095556,5.96574898095556,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_1c-II",0.116250643776824,0.20218,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3973315694461,8.25259252120666,NA,NA,"mixed",NA,"1c-II",1,"C","up",0.318430643776824,NA,NA,NA,2.0218,1.16250643776824,3.18430643776824,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_1c-iv",0.296294513955727,0.25842,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3973140157175,8.25241169480957,NA,NA,"mixed",NA,"1c-iv",1,"C","down",0.554714513955726,NA,NA,NA,2.5842,2.96294513955727,5.54714513955726,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_1c-IV",0.383241758241758,0.41226,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3973207671848,8.25248124340768,NA,NA,"mixed",NA,"1c-IV",1,"C","up",0.795501758241758,NA,NA,NA,4.1226,3.83241758241758,7.95501758241758,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_1d-i",0.148558502340094,0.22556,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3975538596328,8.25230490284226,NA,NA,"mixed",NA,"1d-i",1,"D","down",0.374118502340094,NA,NA,NA,2.2556,1.48558502340094,3.74118502340094,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_1d-I",0.108229082774049,0.20657,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3975700631916,8.25247182032666,NA,NA,"mixed",NA,"1d-I",1,"D","up",0.314799082774049,NA,NA,NA,2.0657,1.08229082774049,3.14799082774049,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_1d-ii",0.186388461538462,0.33171,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3975477832367,8.2522423088156,NA,NA,"mixed",NA,"1d-ii",1,"D","down",0.518098461538462,NA,NA,NA,3.3171,1.86388461538462,5.18098461538462,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_1d-II",0.228398162327718,0.22318,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3975761394645,8.2525344144133,NA,NA,"mixed",NA,"1d-II",1,"D","up",0.451578162327718,NA,NA,NA,2.2318,2.28398162327718,4.51578162327718,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_1d-iv",0.223254098360656,0.20334,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3975585856955,8.25235358709653,NA,NA,"mixed",NA,"1d-iv",1,"D","down",0.426594098360656,NA,NA,NA,2.0334,2.23254098360656,4.26594098360656,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_1d-IV",0.293291578501904,0.37335,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3975653371783,8.25242313604836,NA,NA,"mixed",NA,"1d-IV",1,"D","up",0.666641578501904,NA,NA,NA,3.7335,2.93291578501904,6.66641578501904,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_2a-i",0.395659157401989,0.25876,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3967856916059,8.25278597605444,NA,NA,"mixed",NA,"2a-i",2,"A","down",0.654419157401989,NA,NA,NA,2.5876,3.95659157401989,6.54419157401989,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_2a-I",0.613050561797753,0.6323,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3968018993871,8.25295288984599,NA,NA,"mixed",NA,"2a-I",2,"A","up",1.24535056179775,NA,NA,NA,6.323,6.13050561797753,12.4535056179775,"oat"
2022,NA,"GH1","oat","AF-GH1-DTF_1_C",0.383429427180831,0.34544,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3967805886381,8.2527221508494,NA,NA,"mixed",NA,"2a-ii",2,"A","down",0.728869427180831,NA,NA,NA,3.4544,3.83429427180831,7.28869427180831,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_2a-II",0.404881545785494,0.49978,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3968079772435,8.25301548254782,NA,NA,"mixed",NA,"2a-II",2,"A","up",0.904661545785494,NA,NA,NA,4.9978,4.04881545785494,9.04661545785494,"oat"
2022,NA,"GH1","oat","AF-GH1-DTF_1_CT",0.409602593010147,0.43937,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3967924402515,8.25283733100972,NA,NA,"mixed",NA,"2a-iv",2,"A","down",0.848972593010146,NA,NA,NA,4.3937,4.09602593010147,8.48972593010146,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_2a-IV",0.548451725862932,0.53467,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3967971721423,8.25290420664476,NA,NA,"mixed",NA,"2a-IV",2,"A","up",1.08312172586293,NA,NA,NA,5.3467,5.48451725862932,10.8312172586293,"oat"
2022,NA,"GH1","oat","AF_GH1_INF_2b-i",0.407895059029296,0.65729,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.397146496395,8.252699796982,NA,NA,"mixed",NA,"2b-i",2,"B","down",1.0651850590293,NA,NA,NA,6.5729,4.07895059029296,10.651850590293,"oat"
2022,NA,"GH1","oat","AF_GH1_RKS_2b-I",0.578619011406844,0.64888,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3971627400075,8.252866703514,NA,NA,"mixed",NA,"2b-I",2,"B","up",1.22749901140684,NA,NA,NA,6.4888,5.78619011406844,12.2749901140684,"oat"
2022,NA,"GH1","oat","AF_GH1_INF_2b-ii",0.303357876712329,0.37099,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3971404049788,8.2526372070626,NA,NA,"mixed",NA,"2b-ii",2,"B","down",0.674347876712329,NA,NA,NA,3.7099,3.03357876712329,6.74347876712329,"oat"
2022,NA,"GH1","oat","AF_GH1_RKS_2b-II",0.554332630469162,0.59256,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3971688313006,8.2529292934936,NA,NA,"mixed",NA,"2b-II",2,"B","up",1.14689263046916,NA,NA,NA,5.9256,5.54332630469162,11.4689263046916,"oat"
2022,NA,"GH1","oat","AF_GH1_INF_2b-iv",0.373258184272697,0.41602,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.39715123414,8.2527484780418,NA,NA,"mixed",NA,"2b-iv",2,"B","down",0.789278184272697,NA,NA,NA,4.1602,3.73258184272697,7.89278184272697,"oat"
2022,NA,"GH1","oat","AF_GH1_INF_2b-IV",0.525503252513306,0.56735,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3971580023119,8.2528180224302,NA,NA,"mixed",NA,"2b-IV",2,"B","up",1.09285325251331,NA,NA,NA,5.6735,5.25503252513306,10.9285325251331,"oat"
2022,NA,"GH1","oat","AF_GH1_INF_2d-i",0.390268647413256,0.36601,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3976604381305,8.252577573596,NA,NA,"mixed",NA,"2c-i",2,"C","down",0.756278647413256,NA,NA,NA,3.6601,3.90268647413256,7.56278647413256,"oat"
2022,NA,"GH1","oat","AF_GH1_RKS_2d-I",0.40286491387126,0.54113,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3976765888069,8.2527445040023,NA,NA,"mixed",NA,"2c-I",2,"C","up",0.94399491387126,NA,NA,NA,5.4113,4.0286491387126,9.4399491387126,"oat"
2022,NA,"GH1","oat","AF_GH1_INF_2d-ii",0.335155229531472,0.30505,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3976543815652,8.2525149747236,NA,NA,"mixed",NA,"2c-ii",2,"C","down",0.640205229531472,NA,NA,NA,3.0505,3.35155229531472,6.40205229531472,"oat"
2022,NA,"GH1","oat","AF_GH1_RKS_2d-II",0.407943416757345,0.43822,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.397682645249,8.2528071029346,NA,NA,"mixed",NA,"2c-II",2,"C","up",0.846163416757345,NA,NA,NA,4.3822,4.07943416757345,8.46163416757345,"oat"
2022,NA,"GH1","oat","AF_GH1_INF_2d-iv",0.459813993174061,0.36145,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3976651487691,8.2526262616192,NA,NA,"mixed",NA,"2c-iv",2,"C","down",0.821263993174061,NA,NA,NA,3.6145,4.59813993174061,8.21263993174061,"oat"
2022,NA,"GH1","oat","AF_GH1_INF_2d-IV",0.405378919860627,0.44403,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3976718782177,8.2526958159552,NA,NA,"mixed",NA,"2c-IV",2,"C","up",0.849408919860627,NA,NA,NA,4.4403,4.05378919860627,8.49408919860627,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_2d-i",0.363194091249065,0.86538,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3984768247409,8.2523840582029,NA,NA,"mixed",NA,"2d-i",2,"D","down",1.22857409124907,NA,NA,NA,8.6538,3.63194091249065,12.2857409124907,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_2d-I",0.308945454545455,0.78043,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3984930331197,8.25255097778394,NA,NA,"mixed",NA,"2d-I",2,"D","up",1.08937545454545,NA,NA,NA,7.8043,3.08945454545455,10.8937545454545,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_2d-ii",0.32702005730659,0.43608,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3984707465372,8.25232146339001,NA,NA,"mixed",NA,"2d-ii",2,"D","down",0.76310005730659,NA,NA,NA,4.3608,3.2702005730659,7.6310005730659,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_2d-II",0.312614919354839,0.32571,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3984991112002,8.25261357265683,NA,NA,"mixed",NA,"2d-II",2,"D","up",0.638324919354839,NA,NA,NA,3.2571,3.12614919354839,6.38324919354839,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_2d-iv",0.287875489769264,0.3051,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3984815522094,8.25243274306868,NA,NA,"mixed",NA,"2d-iv",2,"D","down",0.592975489769264,NA,NA,NA,3.051,2.87875489769264,5.92975489769264,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_2d-IV",0.292964906303237,0.07713,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3984883057006,8.25250229289411,NA,NA,"mixed",NA,"2d-IV",2,"D","up",0.370094906303237,NA,NA,NA,0.7713,2.92964906303237,3.70094906303237,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_3a-i",0.455545507927187,0.52962,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3971014284988,8.25300887506313,NA,NA,"mixed",NA,"3a-i",3,"A","down",0.985165507927187,NA,NA,NA,5.2962,4.55545507927187,9.85165507927187,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_3a-I",0.200720973782772,0.28548,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.397117563666,8.25317580718404,NA,NA,"mixed",NA,"3a-I",3,"A","up",0.486200973782771,NA,NA,NA,2.8548,2.00720973782772,4.86200973782771,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_3a-ii",0.469546031746032,0.57685,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3970953777495,8.25294627554766,NA,NA,"mixed",NA,"3a-ii",3,"A","down",1.04639603174603,NA,NA,NA,5.7685,4.69546031746032,10.4639603174603,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_3a-II",0.283485714285714,0.30435,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3971236142921,8.25323840675925,NA,NA,"mixed",NA,"3a-II",3,"A","up",0.587835714285714,NA,NA,NA,3.0435,2.83485714285714,5.87835714285714,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_3a-iv",0.379194202898551,0.45437,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.397106134614,8.25305756358643,NA,NA,"mixed",NA,"3a-iv",3,"A","down",0.833564202898551,NA,NA,NA,4.5437,3.79194202898551,8.33564202898551,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_3a-IV",0.369081122062168,0.46092,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3971128576003,8.25312711863681,NA,NA,"mixed",NA,"3a-IV",3,"A","up",0.830001122062168,NA,NA,NA,4.6092,3.69081122062168,8.30001122062168,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_3b-i",0.196311745334797,0.35215,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.397552379627,8.25290219451235,NA,NA,"mixed",NA,"3b-i",3,"B","down",0.548461745334797,NA,NA,NA,3.5215,1.96311745334797,5.48461745334797,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_3b-I",0.323989071038251,0.35834,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3975685149226,8.2530691281847,NA,NA,"mixed",NA,"3b-I",3,"B","up",0.682329071038251,NA,NA,NA,3.5834,3.23989071038251,6.82329071038251,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_3b-ii",0.349218771888863,0.43005,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3975463288295,8.25283959441509,NA,NA,"mixed",NA,"3b-ii",3,"B","down",0.779268771888863,NA,NA,NA,4.3005,3.49218771888863,7.79268771888863,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_3b-II",0.275914194915254,0.22199,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3975745655969,8.2531317283417,NA,NA,"mixed",NA,"3b-II",3,"B","up",0.497904194915254,NA,NA,NA,2.2199,2.75914194915254,4.97904194915254,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_3b-iv",0.269942093541203,0.28017,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3975570857796,8.25295088348815,NA,NA,"mixed",NA,"3b-iv",3,"B","down",0.550112093541203,NA,NA,NA,2.8017,2.69942093541203,5.50112093541203,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_3b-IV",0.253736358414704,0.31782,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3975638088194,8.25302043918497,NA,NA,"mixed",NA,"3b-IV",3,"B","up",0.571556358414704,NA,NA,NA,3.1782,2.53736358414704,5.71556358414704,"oat"
2022,NA,"GH1","oat","AF_GH1_INF_3d-i",0.378153293413174,0.33831,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3977915471748,8.2528460525824,NA,NA,"mixed",NA,"3c-i",3,"C","down",0.716463293413174,NA,NA,NA,3.3831,3.78153293413174,7.16463293413174,"oat"
2022,NA,"GH1","oat","AF_GH1_RKS_3d-I",0.362061526168598,0.46627,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3978076718396,8.2530129896078,NA,NA,"mixed",NA,"3c-I",3,"C","up",0.828331526168598,NA,NA,NA,4.6627,3.62061526168598,8.28331526168598,"oat"
2022,NA,"GH1","oat","AF_GH1_INF_3d-ii",0.53421875,0.49188,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3977855003639,8.2527834512278,NA,NA,"mixed",NA,"3c-ii",3,"C","down",1.02609875,NA,NA,NA,4.9188,5.3421875,10.2609875,"oat"
2022,NA,"GH1","oat","AF_GH1_RKS_3d-II",0.498351118760757,0.63565,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3978137185272,8.2530755910222,NA,NA,"mixed",NA,"3c-II",3,"C","up",1.13400111876076,NA,NA,NA,6.3565,4.98351118760757,11.3400111876076,"oat"
2022,NA,"GH1","oat","AF_GH1_INF_3d-iv",0.295468395461912,0.26496,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3977962502267,8.2528947425362,NA,NA,"mixed",NA,"3c-iv",3,"C","down",0.560428395461912,NA,NA,NA,2.6496,2.95468395461912,5.60428395461912,"oat"
2022,NA,"GH1","oat","AF_GH1_INF_3d-IV",0.454674134419552,0.46636,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.397802968837,8.2529642996301,NA,NA,"mixed",NA,"3c-IV",3,"C","up",0.921034134419552,NA,NA,NA,4.6636,4.54674134419552,9.21034134419552,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_3d-i",0.341540517607128,0.45981,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3982413136674,8.25273921393104,NA,NA,"mixed",NA,"3d-i",3,"D","down",0.801350517607128,NA,NA,NA,4.5981,3.41540517607128,8.01350517607128,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_3d-I",0.374071995118975,0.50682,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3982574488023,8.2529061500581,NA,NA,"mixed",NA,"3d-I",3,"D","up",0.880891995118975,NA,NA,NA,5.0682,3.74071995118975,8.80891995118975,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_3d-ii",0.387427672955975,0.43193,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3982352629302,8.25267661291326,NA,NA,"mixed",NA,"3d-ii",3,"D","down",0.819357672955975,NA,NA,NA,4.3193,3.87427672955975,8.19357672955975,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_3d-II",0.394809457579972,0.49103,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3982634994162,8.25296875113562,NA,NA,"mixed",NA,"3d-II",3,"D","up",0.885839457579972,NA,NA,NA,4.9103,3.94809457579972,8.85839457579972,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_3d-iv",0.313629976580796,0.32481,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3982460197731,8.25278790362279,NA,NA,"mixed",NA,"3d-iv",3,"D","down",0.638439976580796,NA,NA,NA,3.2481,3.13629976580796,6.38439976580796,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_3d-IV",0.403864661654135,0.47757,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.398252742746,8.2528574603424,NA,NA,"mixed",NA,"3d-IV",3,"D","up",0.881434661654135,NA,NA,NA,4.7757,4.03864661654135,8.81434661654135,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_4a-i",0.44260328742781,0.59546,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3969955160341,8.25333260916784,NA,NA,"mixed",NA,"4a-i",4,"A","down",1.03806328742781,NA,NA,NA,5.9546,4.4260328742781,10.3806328742781,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_4a-I",0.608097363083164,0.74991,"gladbacherhof2122","kg/m2",5,"Gladbacherhof",50.3970117040282,8.25349952840422,NA,NA,"mixed",NA,"4a-I",4,"A","up",1.35800736308316,NA,NA,NA,7.4991,6.08097363083164,13.5800736308316,"oat"
2022,NA,"GH1","oat","AF_GH1_Yield_4a-ii",0.63240944520862,0.68653,"gladbacherhof2122","kg/m2",10,"Gladbacherhof",50.3969894454746,8.25327001448416,NA,NA,"mixed",NA,"4a-ii",4,"A","down",1.31893944520862,NA,NA,NA,6.8653,6.3240944520862,13.1893944520862,"oat"
