"year","tree_age_years","site","crop","plot","yield_straw","yield","data_id","yield_unit","distance_to_tree_strip","field","lat","lon","orientation","soil_type","tree_species","fertilizer","sample_name_db","row","transect","direction","yield_total","aspect","sd_yield","n","crop_unified","yield_tha","yield_straw_tha","yield_total_tha","harvestyear","treeage"
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4a-I",1.23163970162749,0.63185,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3970117040282,8.25349952840422,NA,NA,"mixed",NA,"4a-I",4,"A","up",1.86348970162749,NA,NA,NA,"wheat",6.3185,12.3163970162749,18.6348970162749,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4a-ii",0.809606544430919,0.35206,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3969894454746,8.25327001448416,NA,NA,"mixed",NA,"4a-ii",4,"A","down",1.16166654443092,NA,NA,NA,"wheat",3.5206,8.09606544430919,11.6166654443092,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4a-II",0.877445310673012,0.21508,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3970177744644,8.25356212314783,NA,NA,"mixed",NA,"4a-II",4,"A","up",1.09252531067301,NA,NA,NA,"wheat",2.1508,8.77445310673012,10.9252531067301,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4a-iv",0.760607156209712,0.33263,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.397000237557,8.25338129393311,NA,NA,"mixed",NA,"4a-iv",4,"A","down",1.09323715620971,NA,NA,NA,"wheat",3.3263,7.60607156209712,10.9323715620971,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4a-IV",1.180751398315,0.48523,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3970069825546,8.25345084361494,NA,NA,"mixed",NA,"4a-IV",4,"A","up",1.665981398315,NA,NA,NA,"wheat",4.8523,11.80751398315,16.65981398315,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4b-i",0.712258515068493,0.4281,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3973414342752,8.25325050232231,NA,NA,"mixed",NA,"4b-i",4,"B","down",1.14035851506849,NA,NA,NA,"wheat",4.281,7.12258515068493,11.4035851506849,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4b-I",1.02976176573705,0.5192,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3973576226929,8.25341742267145,NA,NA,"mixed",NA,"4b-I",4,"B","up",1.54896176573705,NA,NA,NA,"wheat",5.192,10.2976176573705,15.4896176573705,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4b-ii",0.749886621810556,0.37757,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.397335363557,8.25318790722135,NA,NA,"mixed",NA,"4b-ii",4,"B","down",1.12745662181056,NA,NA,NA,"wheat",3.7757,7.49886621810556,11.2745662181056,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4b-II",0.828497907649897,0.43483,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3973636932879,8.25348001783235,NA,NA,"mixed",NA,"4b-II",4,"B","up",1.2633279076499,NA,NA,NA,"wheat",4.3483,8.28497907649897,12.633279076499,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4b-iv",0.471828494510453,0.23385,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3973461559217,8.25329918741214,NA,NA,"mixed",NA,"4b-iv",4,"B","down",0.705678494510453,NA,NA,NA,"wheat",2.3385,4.71828494510453,7.05678494510453,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4b-IV",0.968936679080311,0.4777,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3973529010958,8.25336873755761,NA,NA,"mixed",NA,"4b-IV",4,"B","up",1.44663667908031,NA,NA,NA,"wheat",4.777,9.68936679080311,14.4663667908031,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4c-i",0.798511454606817,0.44761,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3974742326662,8.2532189798838,NA,NA,"mixed",NA,"4c-i",4,"C","down",1.24612145460682,NA,NA,NA,"wheat",4.4761,7.98511454606817,12.4612145460682,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4c-I",0.780594250797024,0.39713,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3974904212982,8.25338590064788,NA,NA,"mixed",NA,"4c-I",4,"C","up",1.17772425079702,NA,NA,NA,"wheat",3.9713,7.80594250797024,11.7772425079702,2019,2
2021,NA,"GH1","winterwheat","AF-GH1-DTF_2_C",0.733122536378707,0.39089,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3974709814895,8.25315485551181,NA,NA,"mixed",NA,"4c-ii",4,"C","down",1.12401253637871,NA,NA,NA,"wheat",3.9089,7.33122536378707,11.2401253637871,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4c-II",0.744633434225844,0.35794,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3974964919735,8.25344849596437,NA,NA,"mixed",NA,"4c-II",4,"C","up",1.10257343422584,NA,NA,NA,"wheat",3.5794,7.44633434225844,11.0257343422584,2019,2
2021,NA,"GH1","winterwheat","AF-GH1-DTF_2_CT",0.401148774369049,0.20756,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3974795143679,8.25327040566808,NA,NA,"mixed",NA,"4c-iv",4,"C","down",0.608708774369049,NA,NA,NA,"wheat",2.0756,4.01148774369049,6.08708774369049,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4c-IV",0.872038617021277,0.41663,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3974856996386,8.25333721541301,NA,NA,"mixed",NA,"4c-IV",4,"C","up",1.28866861702128,NA,NA,NA,"wheat",4.1663,8.72038617021277,12.8866861702128,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4d-i",0.875312017690418,0.28861,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3979256736905,8.2531118214884,NA,NA,"mixed",NA,"4d-i",4,"D","down",1.16392201769042,NA,NA,NA,"wheat",2.8861,8.75312017690418,11.6392201769042,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4d-I",0.697668535311899,0.25306,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3979418623477,8.25327874382993,NA,NA,"mixed",NA,"4d-I",4,"D","up",0.950728535311899,NA,NA,NA,"wheat",2.5306,6.97668535311899,9.50728535311899,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4d-ii",1.09534182182182,0.41044,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3979196028825,8.25304922564029,NA,NA,"mixed",NA,"4d-ii",4,"D","down",1.50578182182182,NA,NA,NA,"wheat",4.1044,10.9534182182182,15.0578182182182,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4d-II",1.01986378914729,0.45295,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3979479330325,8.25334133973797,NA,NA,"mixed",NA,"4d-II",4,"D","up",1.47281378914729,NA,NA,NA,"wheat",4.5295,10.1986378914729,14.7281378914729,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4d-iv",0.806662399248881,0.28167,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3979303954069,8.25316050715934,NA,NA,"mixed",NA,"4d-iv",4,"D","down",1.08833239924888,NA,NA,NA,"wheat",2.8167,8.06662399248881,10.8833239924888,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_4d-IV",1.01314250569476,0.43778,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3979371406807,8.25323005813498,NA,NA,"mixed",NA,"4d-IV",4,"D","up",1.45092250569476,NA,NA,NA,"wheat",4.3778,10.1314250569476,14.5092250569476,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_INF_5a-i",0.652165162796731,0.30558,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3970906350847,8.253608470602,NA,NA,"mixed",NA,"5a-i",5,"A","down",0.957745162796731,NA,NA,NA,"wheat",3.0558,6.52165162796731,9.57745162796731,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_RKS_5a-I",0.741867732482228,0.29586,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.397106761811,8.2537754046908,NA,NA,"mixed",NA,"5a-I",5,"A","up",1.03772773248223,NA,NA,NA,"wheat",2.9586,7.41867732482228,10.3772773248223,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_INF_5a-ii",0.663344633715799,0.2668,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3970845875007,8.2535458703486,NA,NA,"mixed",NA,"5a-ii",5,"A","down",0.930144633715799,NA,NA,NA,"wheat",2.668,6.63344633715799,9.30144633715799,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_RKS_5a-II",0.599932235294118,0.23463,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3971128092718,8.2538380050039,NA,NA,"mixed",NA,"5a-II",5,"A","up",0.834562235294118,NA,NA,NA,"wheat",2.3463,5.99932235294118,8.34562235294118,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_INF_5a-iv",0.746000045822514,0.25631,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3970953387379,8.2536571596993,NA,NA,"mixed",NA,"5a-iv",5,"A","down",1.00231004582251,NA,NA,NA,"wheat",2.5631,7.46000045822514,10.0231004582251,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_INF_5a-IV",0.927914524222818,0.42864,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3971020582072,8.2537267155696,NA,NA,"mixed",NA,"5a-IV",5,"A","up",1.35655452422282,NA,NA,NA,"wheat",4.2864,9.27914524222818,13.5655452422282,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_5b-i",0.363392554695389,0.19309,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3972241996195,8.25357606570783,NA,NA,"mixed",NA,"5b-i",5,"B","down",0.556482554695389,NA,NA,NA,"wheat",1.9309,3.63392554695389,5.56482554695389,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_5b-I",0.885682282275463,0.32356,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3972404010751,8.2537429825545,NA,NA,"mixed",NA,"5b-I",5,"B","up",1.20924228227546,NA,NA,NA,"wheat",3.2356,8.85682282275463,12.0924228227546,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_5b-ii",0.49468771751041,0.157,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.397218124012,8.25351347192031,NA,NA,"mixed",NA,"5b-ii",5,"B","down",0.65168771751041,NA,NA,NA,"wheat",1.57,4.9468771751041,6.5168771751041,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_5b-II",0.726402257012394,0.3386,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3972464765594,8.25380557640199,NA,NA,"mixed",NA,"5b-II",5,"B","up",1.06500225701239,NA,NA,NA,"wheat",3.386,7.26402257012394,10.6500225701239,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_5b-iv",0.278979241071428,0.14294,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3972289250687,8.25362474977609,NA,NA,"mixed",NA,"5b-iv",5,"B","down",0.421919241071429,NA,NA,NA,"wheat",1.4294,2.78979241071428,4.21919241071429,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_5b-IV",0.568041608016223,0.25158,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3972356756752,8.25369429846221,NA,NA,"mixed",NA,"5b-IV",5,"B","up",0.819621608016223,NA,NA,NA,"wheat",2.5158,5.68041608016223,8.19621608016223,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_INF_5c-i",0.697142887614985,0.42759,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3974674280121,8.2535193123086,NA,NA,"mixed",NA,"5c-i",5,"C","down",1.12473288761498,NA,NA,NA,"wheat",4.2759,6.97142887614985,11.2473288761498,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_RKS_5c-I",0.847842601787487,0.3446,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3974835573325,8.2536862471057,NA,NA,"mixed",NA,"5c-I",5,"C","up",1.19244260178749,NA,NA,NA,"wheat",3.446,8.47842601787487,11.9244260178749,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_INF_5c-ii",0.663195392670157,0.3643,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3974613794554,8.2534567117895,NA,NA,"mixed",NA,"5c-ii",5,"C","down",1.02749539267016,NA,NA,NA,"wheat",3.643,6.63195392670157,10.2749539267016,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_RKS_5c-II",0.724190472589792,0.33667,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3974896057659,8.2537488476844,NA,NA,"mixed",NA,"5c-II",5,"C","up",1.06086047258979,NA,NA,NA,"wheat",3.3667,7.24190472589792,10.6086047258979,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_INF_5c-iv",0.515966513385827,0.26736,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3974721324219,8.2535680016124,NA,NA,"mixed",NA,"5c-iv",5,"C","down",0.783326513385827,NA,NA,NA,"wheat",2.6736,5.15966513385827,7.83326513385827,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_INF_5c-IV",0.78339924647545,0.34552,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3974788529721,8.2536375577779,NA,NA,"mixed",NA,"5c-IV",5,"C","up",1.12891924647545,NA,NA,NA,"wheat",3.4552,7.8339924647545,11.2891924647545,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_5d-i",0.725318180907041,0.3679,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.397708751644,8.25346094962505,NA,NA,"mixed",NA,"5d-i",5,"D","down",1.09321818090704,NA,NA,NA,"wheat",3.679,7.25318180907041,10.9321818090704,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_5d-I",0.805541167883212,0.40983,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3977249539352,8.25362786797274,NA,NA,"mixed",NA,"5d-I",5,"D","up",1.21537116788321,NA,NA,NA,"wheat",4.0983,8.05541167883212,12.1537116788321,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_5d-ii",0.730198775832566,0.37892,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3977026757231,8.25339835527465,NA,NA,"mixed",NA,"5d-ii",5,"D","down",1.10911877583257,NA,NA,NA,"wheat",3.7892,7.30198775832566,11.0911877583257,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_5d-II",0.564205888123565,0.19118,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3977310297328,8.25369046238311,NA,NA,"mixed",NA,"5d-II",5,"D","up",0.755385888123565,NA,NA,NA,"wheat",1.9118,5.64205888123565,7.55385888123565,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_5d-iv",0.465172364217252,0.19598,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.397713477337,8.25350963413111,NA,NA,"mixed",NA,"5d-iv",5,"D","down",0.661152364217252,NA,NA,NA,"wheat",1.9598,4.65172364217252,6.61152364217252,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_5d-IV",0.865087507447865,0.39701,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3977202282916,8.25357918344265,NA,NA,"mixed",NA,"5d-IV",5,"D","up",1.26209750744786,NA,NA,NA,"wheat",3.9701,8.65087507447865,12.6209750744786,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6a-i",0.391561731226639,0.21403,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3971879290928,8.25388432146402,NA,NA,"mixed",NA,"6a-i",6,"A","down",0.605591731226639,NA,NA,NA,"wheat",2.1403,3.91561731226639,6.05591731226639,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6a-I",0.837554973451327,0.38741,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3972039512281,8.25405128054583,NA,NA,"mixed",NA,"6a-I",6,"A","up",1.22496497345133,NA,NA,NA,"wheat",3.8741,8.37554973451327,12.2496497345133,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6a-ii",0.32828506709158,0.15144,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3971819207303,8.25382171183801,NA,NA,"mixed",NA,"6a-ii",6,"A","down",0.47972506709158,NA,NA,NA,"wheat",1.5144,3.2828506709158,4.7972506709158,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6a-II",0.71183958704694,0.36455,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3972099594672,8.25411389023118,NA,NA,"mixed",NA,"6a-II",6,"A","up",1.07638958704694,NA,NA,NA,"wheat",3.6455,7.1183958704694,10.7638958704694,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6a-iv",0.432691471855818,0.19803,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3971926022403,8.25393301785099,NA,NA,"mixed",NA,"6a-iv",6,"A","down",0.630721471855818,NA,NA,NA,"wheat",1.9803,4.32691471855818,6.30721471855818,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6a-IV",0.944182363810131,0.49205,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.39719927813,8.25400258413508,NA,NA,"mixed",NA,"6a-IV",6,"A","up",1.43623236381013,NA,NA,NA,"wheat",4.9205,9.44182363810131,14.3623236381013,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6b-i",0.973580204865557,0.3189,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3973219569337,8.25385284208252,NA,NA,"mixed",NA,"6b-i",6,"B","down",1.29248020486556,NA,NA,NA,"wheat",3.189,9.73580204865557,12.9248020486556,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6b-I",0.870262491667989,0.37814,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.39733797917,8.25401980161083,NA,NA,"mixed",NA,"6b-I",6,"B","up",1.24840249166799,NA,NA,NA,"wheat",3.7814,8.70262491667989,12.4840249166799,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6b-ii",0.59571593713845,0.28929,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3973159485334,8.25379023228907,NA,NA,"mixed",NA,"6b-ii",6,"B","down",0.88500593713845,NA,NA,NA,"wheat",2.8929,5.9571593713845,8.8500593713845,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6b-II",0.563527030010885,0.23103,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.397343987447,8.25408241146361,NA,NA,"mixed",NA,"6b-II",6,"B","up",0.794557030010885,NA,NA,NA,"wheat",2.3103,5.63527030010885,7.94557030010885,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6b-iv",0.733939353673224,0.31874,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3973266301107,8.25390153859972,NA,NA,"mixed",NA,"6b-iv",6,"B","down",1.05267935367322,NA,NA,NA,"wheat",3.1874,7.33939353673224,10.5267935367322,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6b-IV",0.799125376327048,0.42016,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3973333060425,8.25397110506985,NA,NA,"mixed",NA,"6b-IV",6,"B","up",1.21928537632705,NA,NA,NA,"wheat",4.2016,7.99125376327048,12.1928537632705,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_INF_6d-i",0.721043429844098,0.35497,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3974556502978,8.2538212875063,NA,NA,"mixed",NA,"6c-i",6,"C","down",1.0760134298441,NA,NA,NA,"wheat",3.5497,7.21043429844098,10.760134298441,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_RKS_6d-I",0.761820044247788,0.51097,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3974718301625,8.2539882102951,NA,NA,"mixed",NA,"6c-I",6,"C","up",1.27279004424779,NA,NA,NA,"wheat",5.1097,7.61820044247788,12.7279004424779,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_INF_6d-ii",0.553734112223393,0.2335,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3974495827869,8.2537586914904,NA,NA,"mixed",NA,"6c-ii",6,"C","down",0.787234112223393,NA,NA,NA,"wheat",2.335,5.53734112223393,7.87234112223393,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_RKS_6d-II",0.786675231101512,0.36163,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3974778975501,8.2540508063709,NA,NA,"mixed",NA,"6c-II",6,"C","up",1.14830523110151,NA,NA,NA,"wheat",3.6163,7.86675231101512,11.4830523110151,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_INF_6d-iv",0.557708767992193,0.27621,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3974603694497,8.2538699733077,NA,NA,"mixed",NA,"6c-iv",6,"C","down",0.833918767992193,NA,NA,NA,"wheat",2.7621,5.57708767992193,8.33918767992193,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_INF_6d-IV",0.809349655223005,0.42208,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.39746711106,8.2539395244697,NA,NA,"mixed",NA,"6c-IV",6,"C","up",1.231429655223,NA,NA,NA,"wheat",4.2208,8.09349655223005,12.31429655223,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6d-i",0.698311959144282,0.3962,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3975925985834,8.2537892738446,NA,NA,"mixed",NA,"6d-i",6,"D","down",1.09451195914428,NA,NA,NA,"wheat",3.962,6.98311959144282,10.9451195914428,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6d-I",0.74727903930131,0.34572,"gladbacherhof2122","kg/m2",6,"Gladbacherhof",50.3976086215081,8.25395623416074,NA,NA,"mixed",NA,"6d-I",6,"D","up",1.09299903930131,NA,NA,NA,"wheat",3.4572,7.4727903930131,10.9299903930131,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6d-ii",0.653992993686683,0.32058,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3975865899249,8.25372666375573,NA,NA,"mixed",NA,"6d-ii",6,"D","down",0.974572993686683,NA,NA,NA,"wheat",3.2058,6.53992993686683,9.74572993686683,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6d-II",0.754007080777763,0.34666,"gladbacherhof2122","kg/m2",10.5,"Gladbacherhof",50.3976146300432,8.25401884430896,NA,NA,"mixed",NA,"6d-II",6,"D","up",1.10066708077776,NA,NA,NA,"wheat",3.4666,7.54007080777763,11.0066708077776,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6d-iv",0.586052499392762,0.28336,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3975972719611,8.25383797059159,NA,NA,"mixed",NA,"6d-iv",6,"D","down",0.869412499392762,NA,NA,NA,"wheat",2.8336,5.86052499392762,8.69412499392762,2019,2
2021,NA,"GH1","winterwheat","AF_GH1_Yield_6d-IV",0.94042710933028,0.41998,"gladbacherhof2122","kg/m2",2.5,"Gladbacherhof",50.3976039481798,8.25390753738998,NA,NA,"mixed",NA,"6d-IV",6,"D","up",1.36040710933028,NA,NA,NA,"wheat",4.1998,9.4042710933028,13.6040710933028,2019,2
2018,NA,NA,"wr","10_2_12",NA,3.45453846153846,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.322780913652935,39,"rye",3.45453846153846,NA,NA,2016,2
2021,NA,NA,"wb","10_2_12",NA,7.16380952380952,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.535294823625045,42,"barley",7.16380952380952,NA,NA,2019,2
2022,NA,NA,"wr","10_2_12",NA,2.64209523809524,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.347535912130924,42,"rye",2.64209523809524,NA,NA,2022,0
2023,NA,NA,"ww","10_2_12",NA,6.93483928571429,"koch25","t/ha",12,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.998992397400969,56,"wheat",6.93483928571429,NA,NA,2022,1
2018,NA,NA,"wr","10_2_18",NA,3.12635,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.372593099706259,40,"rye",3.12635,NA,NA,2016,2
2021,NA,NA,"wb","10_2_18",NA,5.03986363636364,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",2.87945734677354,66,"barley",5.03986363636364,NA,NA,2019,2
2022,NA,NA,"wr","10_2_18",NA,2.81613725490196,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.269168275961923,51,"rye",2.81613725490196,NA,NA,2022,0
2023,NA,NA,"ww","10_2_18",NA,6.99416923076923,"koch25","t/ha",18,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.393180046592476,65,"wheat",6.99416923076923,NA,NA,2022,1
2016,NA,NA,"wp","10_2_24",NA,1.2712,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.798826138781149,5,"pea",1.2712,NA,NA,2016,0
2018,NA,NA,"wr","10_2_24",NA,3.33464102564103,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.395323417708076,39,"rye",3.33464102564103,NA,NA,2016,2
2021,NA,NA,"wb","10_2_24",NA,5.94088372093023,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.389951169672155,43,"barley",5.94088372093023,NA,NA,2019,2
2022,NA,NA,"wr","10_2_24",NA,3.14931914893617,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.29177664971858,47,"rye",3.14931914893617,NA,NA,2022,0
2023,NA,NA,"ww","10_2_24",NA,7.56641791044776,"koch25","t/ha",24,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.328479285323255,67,"wheat",7.56641791044776,NA,NA,2022,1
2018,NA,NA,"wr","10_2_4",NA,2.7459756097561,"koch25","t/ha",4,"IhingerHof",48.7449047817598,8.90982707000781,NA,NA,"walnut",NA,NA,NA,NA,NA,NA,"E",0.316881640980105,41,"rye",2.7459756097561,NA,NA,2016,2
