year,tree_age_years,site,crop_x,plot,yield_straw,yield,data_id,yield_unit,distance_to_tree_strip,field,lat,lon,orientation,soil_type,tree_species,fertilizer,ordering,row,transect,sm,land_prod_basic,ndvi,direction,tree_density,grain_t_ha,slope,slope_deg,aspect,swf,xcoord,ycoord,id,block,crop_unified,yield_tha,yield_straw_tha,harvestyear,treeage,latitude,longitude,min_latitude,min_longitude,max_latitude,max_longitude,area,crop_y,fertilization_rate_kg_n_p_k_ha_1_year_1,sowing_month,harvest_month,harvest_reported_or_assigned,source,growing_start,growing_end,gs_start_date,gs_end_date,temp_C_mean,sun_MJ_m2_mean,precip_mm_sum,fieldlength,l_contag,l_np,l_sidi,l_shdi,l_ai,l_ed,min_slope,max_slope,mean_slope,field_raw,clay,sand,silt,fert_N,year_AFplanting,AFage,ID_nodist
2017,NA,Wendhausen,winter wheat,W_AF_r2_4m,411.05,658.4,signal16,g/m2 per year,4,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r2_4m_2017,NA,wheat,6.584,4.1105,2013,4,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Winter Wheat,221–0−0,Oct,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,10,7,2016-10-01,2017-07-01,8.549630451202393,11.67596082687378,60.19611716270447,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,9,W_AF_r2_2017
2017,NA,Wendhausen,winter wheat,W_AF_r2_7m,268.81,689.39,signal16,g/m2 per year,7,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r2_7m_2017,NA,wheat,6.8939,2.6881,2013,4,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Winter Wheat,221–0−0,Oct,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,10,7,2016-10-01,2017-07-01,8.549630451202393,11.67596082687378,60.19611716270447,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,9,W_AF_r2_2017
2017,NA,Wendhausen,winter wheat,W_AF_r3_1m,90.2,279.81,signal16,g/m2 per year,1,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r3_1m_2017,NA,wheat,2.7981000000000003,0.902,2013,4,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Winter Wheat,221–0−0,Oct,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,10,7,2016-10-01,2017-07-01,8.549630451202393,11.67596082687378,60.19611716270447,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,9,W_AF_r3_2017
2017,NA,Wendhausen,winter wheat,W_AF_r3_4m,335.71,524.69,signal16,g/m2 per year,4,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r3_4m_2017,NA,wheat,5.246900000000001,3.3571,2013,4,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Winter Wheat,221–0−0,Oct,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,10,7,2016-10-01,2017-07-01,8.549630451202393,11.67596082687378,60.19611716270447,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,9,W_AF_r3_2017
2017,NA,Wendhausen,winter wheat,W_AF_r3_7m,267.05,545.36,signal16,g/m2 per year,7,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r3_7m_2017,NA,wheat,5.453600000000001,2.6705,2013,4,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Winter Wheat,221–0−0,Oct,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,10,7,2016-10-01,2017-07-01,8.549630451202393,11.67596082687378,60.19611716270447,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,9,W_AF_r3_2017
2017,NA,Wendhausen,winter wheat,W_AF_r4_1m,108.55,219.53,signal16,g/m2 per year,1,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r4_1m_2017,NA,wheat,2.1953,1.0855,2013,4,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Winter Wheat,221–0−0,Oct,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,10,7,2016-10-01,2017-07-01,8.549630451202393,11.67596082687378,60.19611716270447,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,9,W_AF_r4_2017
2017,NA,Wendhausen,winter wheat,W_AF_r4_4m,269.12,527.33,signal16,g/m2 per year,4,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r4_4m_2017,NA,wheat,5.273300000000001,2.6912000000000003,2013,4,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Winter Wheat,221–0−0,Oct,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,10,7,2016-10-01,2017-07-01,8.549630451202393,11.67596082687378,60.19611716270447,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,9,W_AF_r4_2017
2017,NA,Wendhausen,winter wheat,W_AF_r4_7m,211.19,541.66,signal16,g/m2 per year,7,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r4_7m_2017,NA,wheat,5.4166,2.1119,2013,4,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Winter Wheat,221–0−0,Oct,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,10,7,2016-10-01,2017-07-01,8.549630451202393,11.67596082687378,60.19611716270447,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,9,W_AF_r4_2017
2017,NA,Wendhausen,winter wheat,W_AF_r1_24m,296.96,607.37,signal16,g/m2 per year,24,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r1_24m_2017,NA,wheat,6.0737000000000005,2.9696,2013,4,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Winter Wheat,221–0−0,Oct,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,10,7,2016-10-01,2017-07-01,8.549630451202393,11.67596082687378,60.19611716270447,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,9,W_AF_r1_2017
2017,NA,Wendhausen,winter wheat,W_AF_r2_24m,389.66,732.61,signal16,g/m2 per year,24,Wendhausen,52.33336,10.63236,NA,NA,poplar,normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W_AF_r2_24m_2017,NA,wheat,7.3261,3.8966,2013,4,52.331785779463715,10.631278588777988,52.32949834300006,10.628182969000022,52.33408564000007,10.634273163000046,177568.72306715394,Winter Wheat,221–0−0,Oct,Jul,reported,https://doi.org/10.1007/s10457-025-01237-1,10,7,2016-10-01,2017-07-01,8.549630451202393,11.67596082687378,60.19611716270447,657.5762786452765,72.20601093847752,117,0.5899280014611125,0.9989173829562624,98.72497302092302,27.895143017228317,0.394794166088104,5.691914558410645,1.43116167653352,Wendhausen field,195,462,343,221,2008,9,W_AF_r2_2017
