"field","year","crop_unified","distance_to_tree_strip","yield_tha","fert_N","temp_C_mean","precip_mm_sum","sun_MJ_m2_mean","AFage","treeage","clay","sand","silt","l_shdi","l_ed","l_np","l_contag","mean_slope","photo_path","log_AFage","log_dist","dist_bin","yield_rel","swf_mean","swf_max","swf_nearfield","swf_slope","swf_n_radii","swf_d100","swf_d200","swf_d300","swf_d400","swf_d500","swf_d600","swf_d700","swf_d800","swf_d900","swf_d1000","PC1_s","PC1_c"
"Vechta","2023","rapeseed",1,2.16025,NA,10.0454545888034,71.5512030124664,14.1998981129039,4,5,111,606,284,0.612682671880059,31.8846401877557,91,68.2252634615808,0.813842713832855,"C3",1.6094379124341,0,"1",0.805105867554914,0.0629643719772902,0.24959102594064,0.24959102594064,-0.000144374165509931,10,0.24959102594064,0.0571933962264151,0.0538767609420368,0.0789740985271711,0.0407650425799246,0.0180089153046062,0.0376324631687775,0.0254616931797404,0.0299536334167658,0.0381866904868245,-1.91871458476212,-1.28131516327634
"Vechta","2023","rapeseed",4,2.9025,NA,10.0454545888034,71.5512030124664,14.1998981129039,4,5,111,606,284,0.612682671880059,31.8846401877557,91,68.2252634615808,0.813842713832855,"C3",1.6094379124341,1.38629436111989,"4",1.08173580862314,0.0629643719772902,0.24959102594064,0.24959102594064,-0.000144374165509931,10,0.24959102594064,0.0571933962264151,0.0538767609420368,0.0789740985271711,0.0407650425799246,0.0180089153046062,0.0376324631687775,0.0254616931797404,0.0299536334167658,0.0381866904868245,-1.91871458476212,-1.28131516327634
"Vechta","2023","rapeseed",7,3.04,NA,10.0454545888034,71.5512030124664,14.1998981129039,4,5,111,606,284,0.612682671880059,31.8846401877557,91,68.2252634615808,0.813842713832855,"C3",1.6094379124341,1.94591014905531,"7",1.13298082970348,0.0629643719772902,0.24959102594064,0.24959102594064,-0.000144374165509931,10,0.24959102594064,0.0571933962264151,0.0538767609420368,0.0789740985271711,0.0407650425799246,0.0180089153046062,0.0376324631687775,0.0254616931797404,0.0299536334167658,0.0381866904868245,-1.91871458476212,-1.28131516327634
"Vechta","2023","rapeseed",24,2.63,NA,10.0454545888034,71.5512030124664,14.1998981129039,4,5,111,606,284,0.612682671880059,31.8846401877557,91,68.2252634615808,0.813842713832855,"C3",1.6094379124341,3.17805383034795,"24",0.980177494118469,0.0629643719772902,0.24959102594064,0.24959102594064,-0.000144374165509931,10,0.24959102594064,0.0571933962264151,0.0538767609420368,0.0789740985271711,0.0407650425799246,0.0180089153046062,0.0376324631687775,0.0254616931797404,0.0299536334167658,0.0381866904868245,-1.91871458476212,-1.28131516327634
"Wendhausen","2016","rapeseed",1,0.8154,221,9.82688056880778,58.1767680644989,12.9055735414678,8,3,195,462,343,0.998917382956262,27.8951430172283,117,72.2060109384775,1.43116167653352,"C3",2.19722457733622,0,"1",0.329773493050096,0.0223079609225132,0.0444414787134659,0.0444414787134659,-1.58282306675348e-05,10,0.0444414787134659,0.0202052258542262,0.0272370144041903,0.0233390500335545,0.0150864871894915,0.00212802668660493,0.0340973767268588,0.017728999577881,0.0204379562043796,0.0183779938344795,-0.731059045388909,-1.09650090223406
"Wendhausen","2016","rapeseed",4,2.659275,221,9.82688056880778,58.1767680644989,12.9055735414678,8,3,195,462,343,0.998917382956262,27.8951430172283,117,72.2060109384775,1.43116167653352,"C3",2.19722457733622,1.38629436111989,"4",1.0754947335428,0.0223079609225132,0.0444414787134659,0.0444414787134659,-1.58282306675348e-05,10,0.0444414787134659,0.0202052258542262,0.0272370144041903,0.0233390500335545,0.0150864871894915,0.00212802668660493,0.0340973767268588,0.017728999577881,0.0204379562043796,0.0183779938344795,-0.731059045388909,-1.09650090223406
"Wendhausen","2016","rapeseed",7,3.078025,221,9.82688056880778,58.1767680644989,12.9055735414678,8,3,195,462,343,0.998917382956262,27.8951430172283,117,72.2060109384775,1.43116167653352,"C3",2.19722457733622,1.94591014905531,"7",1.24485044879265,0.0223079609225132,0.0444414787134659,0.0444414787134659,-1.58282306675348e-05,10,0.0444414787134659,0.0202052258542262,0.0272370144041903,0.0233390500335545,0.0150864871894915,0.00212802668660493,0.0340973767268588,0.017728999577881,0.0204379562043796,0.0183779938344795,-0.731059045388909,-1.09650090223406
"Wendhausen","2016","rapeseed",24,3.337725,221,9.82688056880778,58.1767680644989,12.9055735414678,8,3,195,462,343,0.998917382956262,27.8951430172283,117,72.2060109384775,1.43116167653352,"C3",2.19722457733622,3.17805383034795,"24",1.34988132461446,0.0223079609225132,0.0444414787134659,0.0444414787134659,-1.58282306675348e-05,10,0.0444414787134659,0.0202052258542262,0.0272370144041903,0.0233390500335545,0.0150864871894915,0.00212802668660493,0.0340973767268588,0.017728999577881,0.0204379562043796,0.0183779938344795,-0.731059045388909,-1.09650090223406
"Wendhausen","2017","wheat",1,3.294075,221,8.54963045120239,60.1961171627045,11.6759608268738,9,4,195,462,343,0.998917382956262,27.8951430172283,117,72.2060109384775,1.43116167653352,"C3",2.30258509299405,0,"1",0.601777065307493,0.0229422434823851,0.0368442456283042,0.0332072299285414,5.04221898469275e-06,10,0.0332072299285414,0.0141348632244117,0.0262723521320495,0.0184804928131417,0.0186529026982829,0.00344109390564158,0.0368442456283042,0.0199306119436038,0.0266464032421479,0.0318122393077258,-0.731059045388909,-1.64982363660393
"Wendhausen","2017","wheat",4,5.4432,221,8.54963045120239,60.1961171627045,11.6759608268738,9,4,195,462,343,0.998917382956262,27.8951430172283,117,72.2060109384775,1.43116167653352,"C3",2.30258509299405,1.38629436111989,"4",0.9943892965041,0.0229422434823851,0.0368442456283042,0.0332072299285414,5.04221898469275e-06,10,0.0332072299285414,0.0141348632244117,0.0262723521320495,0.0184804928131417,0.0186529026982829,0.00344109390564158,0.0368442456283042,0.0199306119436038,0.0266464032421479,0.0318122393077258,-0.731059045388909,-1.64982363660393
"Wendhausen","2017","wheat",7,6.130375,221,8.54963045120239,60.1961171627045,11.6759608268738,9,4,195,462,343,0.998917382956262,27.8951430172283,117,72.2060109384775,1.43116167653352,"C3",2.30258509299405,1.94591014905531,"7",1.11992564733178,0.0229422434823851,0.0368442456283042,0.0332072299285414,5.04221898469275e-06,10,0.0332072299285414,0.0141348632244117,0.0262723521320495,0.0184804928131417,0.0186529026982829,0.00344109390564158,0.0368442456283042,0.0199306119436038,0.0266464032421479,0.0318122393077258,-0.731059045388909,-1.64982363660393
"Wendhausen","2017","wheat",24,7.028,221,8.54963045120239,60.1961171627045,11.6759608268738,9,4,195,462,343,0.998917382956262,27.8951430172283,117,72.2060109384775,1.43116167653352,"C3",2.30258509299405,3.17805383034795,"24",1.28390799085663,0.0229422434823851,0.0368442456283042,0.0332072299285414,5.04221898469275e-06,10,0.0332072299285414,0.0141348632244117,0.0262723521320495,0.0184804928131417,0.0186529026982829,0.00344109390564158,0.0368442456283042,0.0199306119436038,0.0266464032421479,0.0318122393077258,-0.731059045388909,-1.64982363660393
"Wendhausen","2019","maize",1,0.500017592945365,101,15.3994718279157,34.302446603775,20.7492836543492,11,6,195,462,343,0.997402379325558,24.9350722574416,68,66.6868589048464,1.43116167653352,"C3",2.484906649788,0,"1",0.0517693440379516,0.0229422434823851,0.0368442456283042,0.0332072299285414,5.04221898469275e-06,10,0.0332072299285414,0.0141348632244117,0.0262723521320495,0.0184804928131417,0.0186529026982829,0.00344109390564158,0.0368442456283042,0.0199306119436038,0.0266464032421479,0.0318122393077258,-0.731059045388909,2.21328707521677
"Wendhausen","2019","maize",4,9.73513682700914,101,15.3994718279157,34.302446603775,20.7492836543492,11,6,195,462,343,0.997402379325558,24.9350722574416,68,66.6868589048464,1.43116167653352,"C3",2.484906649788,1.38629436111989,"4",1.00792783046943,0.0229422434823851,0.0368442456283042,0.0332072299285414,5.04221898469275e-06,10,0.0332072299285414,0.0141348632244117,0.0262723521320495,0.0184804928131417,0.0186529026982829,0.00344109390564158,0.0368442456283042,0.0199306119436038,0.0266464032421479,0.0318122393077258,-0.731059045388909,2.21328707521677
"Wendhausen","2019","maize",7,12.0288177952157,101,15.3994718279157,34.302446603775,20.7492836543492,11,6,195,462,343,0.997402379325558,24.9350722574416,68,66.6868589048464,1.43116167653352,"C3",2.484906649788,1.94591014905531,"7",1.24540419296486,0.0229422434823851,0.0368442456283042,0.0332072299285414,5.04221898469275e-06,10,0.0332072299285414,0.0141348632244117,0.0262723521320495,0.0184804928131417,0.0186529026982829,0.00344109390564158,0.0368442456283042,0.0199306119436038,0.0266464032421479,0.0318122393077258,-0.731059045388909,2.21328707521677
"Wendhausen","2019","maize",24,16.3702892179132,101,15.3994718279157,34.302446603775,20.7492836543492,11,6,195,462,343,0.997402379325558,24.9350722574416,68,66.6868589048464,1.43116167653352,"C3",2.484906649788,3.17805383034795,"24",1.69489863252776,0.0229422434823851,0.0368442456283042,0.0332072299285414,5.04221898469275e-06,10,0.0332072299285414,0.0141348632244117,0.0262723521320495,0.0184804928131417,0.0186529026982829,0.00344109390564158,0.0368442456283042,0.0199306119436038,0.0266464032421479,0.0318122393077258,-0.731059045388909,2.21328707521677
"Wendhausen","2020","maize",1,0.762302831602011,148,15.7827172279358,24.6593978404999,23.7414271036784,12,7,195,462,343,0.997647327254377,25.2416510147052,70,66.6501279567674,1.43116167653352,"C3",2.56494935746154,0,"1",0.061264718019725,0.0585277362390833,0.0900588482555696,0.0900588482555696,-4.54708513581318e-06,10,0.0900588482555696,0.0604473268479255,0.0640302613480055,0.037430331475506,0.035210547833197,0.0162093633976274,0.0890605937372916,0.0659924706577102,0.0643026004728132,0.0625350183651871,-0.731059045388909,3.09893801095852
"Wendhausen","2020","maize",4,9.74935370014749,148,15.7827172279358,24.6593978404999,23.7414271036784,12,7,195,462,343,0.997647327254377,25.2416510147052,70,66.6501279567674,1.43116167653352,"C3",2.56494935746154,1.38629436111989,"4",0.783535598390558,0.0585277362390833,0.0900588482555696,0.0900588482555696,-4.54708513581318e-06,10,0.0900588482555696,0.0604473268479255,0.0640302613480055,0.037430331475506,0.035210547833197,0.0162093633976274,0.0890605937372916,0.0659924706577102,0.0643026004728132,0.0625350183651871,-0.731059045388909,3.09893801095852
